date,sise,trading
2012.09.06,"113,900","98,382"
2012.09.07,"115,700","131,309"
2012.09.10,"110,300","219,270"
2012.09.11,"109,600","221,041"
2012.09.12,"110,000","191,578"
2012.09.13,"108,500","166,048"
2012.09.14,"109,600","218,966"
2012.09.17,"107,200","156,618"
2012.09.18,"109,800","130,653"
2012.09.19,"110,100","132,294"
2012.09.20,"108,500","87,758"
2012.09.21,"109,400","73,965"
2012.09.24,"107,500","80,622"
2012.09.25,"107,800","128,833"
2012.09.26,"107,700","74,365"
2012.09.27,"110,500","98,386"
2012.09.28,"113,500","203,117"
2012.10.02,"112,700","72,373"
2012.10.04,"110,200","73,089"
2012.10.05,"113,400","101,414"
2012.10.08,"113,500","100,812"
2012.10.09,"111,000","166,707"
2012.10.10,"104,700","207,290"
2012.10.11,"104,700","80,754"
2012.10.12,"101,600","146,817"
2012.10.15,"105,000","149,719"
2012.10.16,"107,000","123,805"
2012.10.17,"106,100","74,723"
2012.10.18,"95,100","827,636"
2012.10.19,"94,500","271,813"
2012.10.22,"94,400","195,873"
2012.10.23,"92,500","169,587"
2012.10.24,"92,700","287,443"
2012.10.25,"92,500","162,169"
2012.10.26,"90,900","135,290"
2012.10.29,"91,000","113,809"
2012.10.30,"91,900","87,158"
2012.10.31,"93,700","116,716"
2012.11.01,"93,300","92,910"
2012.11.02,"92,500","72,426"
2012.11.05,"93,100","41,871"
2012.11.06,"91,300","153,873"
2012.11.07,"89,800","160,931"
2012.11.08,"89,000","176,644"
2012.11.09,"86,000","219,796"
2012.11.12,"85,700","162,230"
2012.11.13,"85,300","130,216"
2012.11.14,"84,000","118,380"
2012.11.15,"84,400","86,075"
2012.11.16,"84,000","66,217"
2012.11.19,"85,000","67,584"
2012.11.20,"87,800","143,503"
2012.11.21,"86,900","73,067"
2012.11.22,"87,100","55,471"
2012.11.23,"88,200","74,888"
2012.11.26,"89,400","94,829"
2012.11.27,"88,900","62,964"
2012.11.28,"89,300","61,472"
2012.11.29,"88,200","122,554"
2012.11.30,"84,900","150,609"
2012.12.03,"85,900","45,358"
2012.12.04,"88,600","85,125"
2012.12.05,"90,500","143,023"
2012.12.06,"88,600","127,392"
2012.12.07,"91,400","92,435"
